"codmun_resid","cod7","UF","Regiao","mun","Ano","obito_SRAG","obitos_COVID","Interna_COVID","Pop","FPM","RM","PIBpc","ICMSpc","Saudepc","FPMpc","Regra 1_e_2","Regra 2_e_3","Regra_3_e_4","Regra_4_e_5","Regra_5_e_6","Regra_6_e_7"
430807,4308078,"RS","Sul","Fazenda Vilanova",2021,9,6,0,4608,9107904.74,0,22151.99,1421.90177083333,1246.29472439236,1976.54182725694,1,0,0,0,0,0
430810,4308102,"RS","Sul","Feliz",2021,20,18,32,13640,15179840.95,0,34521.95,956.546126832845,1115.87677639296,1112.89156524927,0,1,1,0,0,0
430820,4308201,"RS","Sul","Flores da Cunha",2021,63,57,52,31063,24287745.38,1,62741.96,1754.4826417281,824.309458841709,781.886661945079,0,0,0,0,1,1
430825,4308250,"RS","Sul","Floriano Peixoto",2021,0,0,0,1737,9107904.74,0,35691.63,2183.52799654577,2279.39821531376,5243.46847438112,1,0,0,0,0,0
430830,4308300,"RS","Sul","Fontoura Xavier",2021,26,24,0,10241,12143872.91,0,23998.26,816.255127428962,866.067563714481,1185.80928717899,1,1,0,0,0,0
430840,4308409,"RS","Sul","Formigueiro",2021,14,13,0,6616,9107904.74,0,29151.99,1347.52068923821,1025.24510278114,1376.6482376058,1,0,0,0,0,0
430843,4308433,"RS","Sul","Forquetinha",2021,9,7,0,2400,9107904.74,0,19499.69,1698.6322875,1472.10559583333,3794.96030833333,1,0,0,0,0,0
430845,4308458,"RS","Sul","Fortaleza dos Valos",2021,7,7,5,4285,9107904.74,0,59709.66,3119.18110151692,1745.84708984831,2125.53202800467,1,0,0,0,0,0
430850,4308508,"RS","Sul","Frederico Westphalen",2021,65,63,54,31498,24287745.38,0,38164.61,939.504392659851,889.954690456537,771.088493872627,0,0,0,0,1,1
430860,4308607,"RS","Sul","Garibaldi",2021,57,54,216,35440,24287745.38,1,64973.33,1436.09286879233,1108.54180558691,685.320129232506,0,0,0,0,1,1
430865,4308656,"RS","Sul","Garruchos",2021,6,4,0,2886,9107904.74,0,51371.7,2853.35316008316,2091.28492030492,3155.89214830215,1,0,0,0,0,0
430870,4308706,"RS","Sul","Gaurama",2021,6,6,0,5489,9107904.74,0,43797.81,1656.3553361268,1146.31442885772,1659.30128256513,1,0,0,0,0,0
430880,4308805,"RS","Sul","General Câmara",2021,18,12,0,8361,9107904.74,0,18694.69,933.402777179763,768.656891520153,1089.33198660447,1,0,0,0,0,0
430885,4308854,"RS","Sul","Gentil",2021,2,2,0,1626,9107904.74,0,77775.17,3791.13750307503,2539.93530750307,5601.41742927429,1,0,0,0,0,0
430890,4308904,"RS","Sul","Getúlio Vargas",2021,35,33,19,16184,15179840.95,0,40108.09,970.151949456253,899.279226396441,937.953593054869,0,1,1,0,0,0
430900,4309001,"RS","Sul","Giruá",2021,24,16,37,15863,18215809.12,0,48203.35,1496.233351825,1639.79412406228,1148.32056483641,0,1,1,0,0,0
430905,4309050,"RS","Sul","Glorinha",2021,25,20,0,8204,9107904.74,1,33669,1209.64024987811,948.821665041443,1110.17853973671,1,0,0,0,0,0
430910,4309100,"RS","Sul","Gramado",2021,113,105,270,36555,24287745.38,0,55322.94,936.586676788401,1818.9751401997,664.416506086719,0,0,0,0,1,1
430912,4309126,"RS","Sul","Gramado dos Loureiros",2021,3,3,0,2058,9107904.74,0,29368.6,1865.00630709427,2272.33584062196,4425.60968901846,1,0,0,0,0,0
430915,4309159,"RS","Sul","Gramado Xavier",2021,3,3,0,4352,9107904.74,0,18159.45,976.892883731618,881.619393382353,2092.80899356618,1,0,0,0,0,0
430925,4309258,"RS","Sul","Guabiju",2021,1,1,0,1490,9107904.74,0,48217.69,2841.66325503356,2974.70503355705,6112.68774496644,1,0,0,0,0,0
430940,4309407,"RS","Sul","Guaporé",2021,50,48,68,25968,21251777.31,0,36975.12,868.981912353666,952.281274260628,818.383291358595,0,0,0,1,1,0
430950,4309506,"RS","Sul","Guarani das Missões",2021,12,12,10,7463,9107904.74,0,39589.31,1169.53330966099,828.211826343294,1220.40797802492,1,0,0,0,0,0
430955,4309555,"RS","Sul","Harmonia",2021,10,9,0,4917,9107904.74,0,40932.24,2756.23208663819,1115.95003457393,1852.3296196868,1,0,0,0,0,0
430957,4309571,"RS","Sul","Herveiras",2021,2,2,0,3019,9107904.74,0,19695.48,1134.3836800265,1162.18200397483,3016.86145743624,1,0,0,0,0,0
430960,4309605,"RS","Sul","Horizontina",2021,35,34,39,19389,18215809.12,0,88066.79,2674.76981432771,1031.59262777864,939.491934602094,0,0,1,1,0,0
430965,4309654,"RS","Sul","Hulha Negra",2021,7,7,0,6836,9107904.74,0,31201.38,1854.88763458163,920.181228788765,1332.34416910474,1,0,0,0,0,0
430970,4309704,"RS","Sul","Humaitá",2021,9,8,0,4736,9107904.74,0,38921.21,1974.21616554054,1765.77736064189,1923.12177787162,1,0,0,0,0,0
430975,4309753,"RS","Sul","Ibarama",2021,6,6,0,4399,9107904.74,0,18933.05,1133.1396840191,1082.56269834053,2070.44890656967,1,0,0,0,0,0
430980,4309803,"RS","Sul","Ibiaçá",2021,8,7,0,4699,9107904.74,0,47921.54,2649.54606512024,1246.03010214939,1938.26446903597,1,0,0,0,0,0
430990,4309902,"RS","Sul","Ibiraiaras",2021,23,22,0,7265,9107904.74,0,33201.55,1542.025449415,970.173975223675,1253.66892498279,1,0,0,0,0,0
430995,4309951,"RS","Sul","Ibirapuitã",2021,10,10,0,4000,9107904.74,0,27740.07,1665.1530275,1140.918,2276.976185,1,0,0,0,0,0
431000,4310009,"RS","Sul","Ibirubá",2021,70,69,46,20413,18215809.12,0,58951.67,1792.57968255523,1250.74595845785,892.363156811836,0,0,1,1,0,0
431010,4310108,"RS","Sul","Igrejinha",2021,83,79,28,37340,24287745.38,1,45828.32,1133.00022951259,924.361584359936,650.448456882699,0,0,0,0,1,1
431030,4310306,"RS","Sul","Ilópolis",2021,4,4,11,4066,9107904.74,0,30088.12,1282.99818986719,1253.75273733399,2240.01592228234,1,0,0,0,0,0
431033,4310330,"RS","Sul","Imbé",2021,128,103,3,23271,18215809.12,0,23785.26,340.539512698208,1142.49634953375,782.768644235314,0,0,1,1,0,0
431036,4310363,"RS","Sul","Imigrante",2021,7,6,0,3100,9107904.74,0,240070.4,3430.34281935484,1581.1646516129,2938.03378709677,1,0,0,0,0,0
431040,4310405,"RS","Sul","Independência",2021,8,8,0,6109,9107904.74,0,53338.77,2111.55909968898,1023.96190047471,1490.89944999182,1,0,0,0,0,0
431041,4310413,"RS","Sul","Inhacorá",2021,3,3,0,2215,9107904.74,0,32974.34,1925.64813995485,1429.67721444695,4111.9208758465,1,0,0,0,0,0
431043,4310439,"RS","Sul","Ipê",2021,15,7,0,6689,9107904.74,1,28787.99,1645.16989535058,848.614227836747,1361.62426969652,1,0,0,0,0,0
431046,4310462,"RS","Sul","Ipiranga do Sul",2021,2,2,0,1880,9107904.74,0,54387.84,3622.49363297872,2883.67431914894,4844.63018085106,1,0,0,0,0,0
431050,4310504,"RS","Sul","Iraí",2021,12,12,1,7141,9107904.74,0,28520.96,951.809530878028,902.945559445456,1275.43827755216,1,0,0,0,0,0
431053,4310538,"RS","Sul","Itaara",2021,11,11,0,5537,9107904.74,0,35541.98,741.107522123894,705.849678526278,1644.91687556439,1,0,0,0,0,0
431055,4310553,"RS","Sul","Itacurubi",2021,4,4,0,3460,9107904.74,0,27650.74,2268.72344219653,1572.79656936416,2632.34241040462,1,0,0,0,0,0
431057,4310579,"RS","Sul","Itapuca",2021,2,2,0,2065,9107904.74,0,35546.53,2071.6644842615,1505.39060532688,4410.60762227603,1,0,0,0,0,0
431060,4310603,"RS","Sul","Itaqui",2021,57,57,4,37489,27323713.61,0,41910.13,1390.71000080023,639.485697137827,728.84615780629,0,0,0,0,0,1
431065,4310652,"RS","Sul","Itati",2021,9,8,0,2397,9107904.74,0,30207.96,1648.17779724656,1998.61881935753,3799.70994576554,1,0,0,0,0,0
431070,4310702,"RS","Sul","Itatiba do Sul",2021,2,2,0,3231,9107904.74,0,21944.09,1500.58427731353,2016.07980810894,2818.91202104612,1,0,0,0,0,0
431075,4310751,"RS","Sul","Ivorá",2021,1,1,0,1881,9107904.74,0,19912.36,1727.15255183413,1718.60833599149,4842.05461988304,1,0,0,0,0,0
431080,4310801,"RS","Sul","Ivoti",2021,65,56,31,24690,21251777.31,1,39652.57,786.858166464155,576.928242203321,860.74432199271,0,0,0,1,1,0
431085,4310850,"RS","Sul","Jaboticaba",2021,12,11,5,3773,9107904.74,0,28257.78,1415.28561622051,1662.04635038431,2413.9689212828,1,0,0,0,0,0
431087,4310876,"RS","Sul","Jacuizinho",2021,2,2,0,2706,9107904.74,0,28262.97,1996.48320399113,1428.75435328899,3365.81845528455,1,0,0,0,0,0
431090,4310900,"RS","Sul","Jacutinga",2021,3,3,0,3546,9107904.74,0,44432.51,1881.55237168641,1566.09206711788,2568.50105470953,1,0,0,0,0,0
431100,4311007,"RS","Sul","Jaguarão",2021,60,51,4,26500,21251777.31,0,28190.69,969.074299622642,754.086395471698,801.953860754717,0,0,0,1,1,0
431110,4311106,"RS","Sul","Jaguari",2021,21,18,25,10765,12143872.91,0,23695.13,1054.6869298653,1005.44988388295,1128.08851927543,1,1,0,0,0,0
431112,4311122,"RS","Sul","Jaquirana",2021,8,7,0,3662,9107904.74,0,20650.18,1695.00567722556,1653.10223375205,2487.13947023484,1,0,0,0,0,0
431113,4311130,"RS","Sul","Jari",2021,2,2,0,3486,9107904.74,0,44436.01,2903.77874354561,1288.86874928285,2612.70933448078,1,0,0,0,0,0
431115,4311155,"RS","Sul","Jóia",2021,19,19,0,8566,9107904.74,0,50311.63,2502.11678496381,1006.6310273173,1063.26228578099,1,0,0,0,0,0
431120,4311205,"RS","Sul","Júlio de Castilhos",2021,39,36,2,19224,18215809.12,0,59390.43,1886.23225239284,974.049996878901,947.555613816063,0,0,1,1,0,0
431123,4311239,"RS","Sul","Lagoa Bonita do Sul",2021,1,1,0,2921,9107904.74,0,18419.9,1262.91646696337,1308.79948647723,3118.07762410134,1,0,0,0,0,0
431125,4311254,"RS","Sul","Lagoão",2021,12,12,0,6461,9107904.74,0,15755.45,901.502967032967,843.135260795542,1409.67415879895,1,0,0,0,0,0
431127,4311270,"RS","Sul","Lagoa dos Três Cantos",2021,5,5,0,1607,9107904.74,0,46206.53,3549.72515868077,2313.0869446173,5667.64451773491,1,0,0,0,0,0
431130,4311304,"RS","Sul","Lagoa Vermelha",2021,82,80,129,27778,21251777.31,0,40796.12,1134.6748876809,785.954578083375,765.057862697098,0,0,0,1,1,0
431142,4311429,"RS","Sul","Lajeado do Bugre",2021,16,14,0,2566,9107904.74,0,19771.56,1223.42426344505,1842.20890491037,3549.45625097428,1,0,0,0,0,0
431150,4311502,"RS","Sul","Lavras do Sul",2021,13,13,3,7444,9107904.74,0,36219.58,2421.49858140785,1459.94280494358,1223.52293659323,1,0,0,0,0,0
431160,4311601,"RS","Sul","Liberato Salzano",2021,11,9,0,5152,9107904.74,0,23602.72,1332.52844138199,1153.40436529503,1767.83865295031,1,0,0,0,0,0
431162,4311627,"RS","Sul","Lindolfo Collor",2021,10,9,0,6125,9107904.74,0,52008.94,1014.44989387755,1013.96556408163,1487.0048555102,1,0,0,0,0,0
431164,4311643,"RS","Sul","Linha Nova",2021,2,2,0,1719,9107904.74,0,32328.34,1926.29588132635,1448.48681210006,5298.37390343223,1,0,0,0,0,0
431170,4311700,"RS","Sul","Machadinho",2021,8,8,1,5427,9107904.74,0,34439.58,1428.40198820711,1304.89109084209,1678.25773723973,1,0,0,0,0,0
431171,4311718,"RS","Sul","Maçambará",2021,3,3,0,4562,9107904.74,0,72690.82,3777.2198750548,1725.59068391057,1996.4718851381,1,0,0,0,0,0
431173,4311734,"RS","Sul","Mampituba",2021,4,4,0,2973,9107904.74,0,18024.08,1357.17414732593,1479.93293306424,3063.54010763539,1,0,0,0,0,0
431175,4311759,"RS","Sul","Manoel Viana",2021,10,9,1,7307,9107904.74,0,38109.04,1794.91978787464,1023.36556452717,1246.46294512112,1,0,0,0,0,0
431177,4311775,"RS","Sul","Maquiné",2021,17,14,0,6681,9107904.74,0,23024.2,1150.15571022302,945.183655141446,1363.25471336626,1,0,0,0,0,0
431179,4311791,"RS","Sul","Maratá",2021,6,3,0,2702,9107904.74,0,28239.71,2613.83220947446,1853.07736861584,3370.80116210215,1,0,0,0,0,0
431190,4311908,"RS","Sul","Marcelino Ramos",2021,7,7,1,4319,9107904.74,0,33241.01,1436.32138457976,1329.12224589025,2108.79943042371,1,0,0,0,0,0
431198,4311981,"RS","Sul","Mariana Pimentel",2021,3,2,0,3888,9107904.74,0,21091.77,1302.79474279835,1319.23851080247,2342.56809156379,1,0,0,0,0,0
431200,4312005,"RS","Sul","Mariano Moro",2021,2,2,0,2009,9107904.74,0,31302.24,1910.88477849676,2385.84209556994,4533.55138875062,1,0,0,0,0,0
431205,4312054,"RS","Sul","Marques de Souza",2021,10,7,34,3995,9107904.74,0,24726.15,1865.40285356696,1804.93781727159,2279.82596745932,1,0,0,0,0,0
431210,4312104,"RS","Sul","Mata",2021,12,12,0,4797,9107904.74,0,23644.17,1331.73303939962,1244.80147800709,1898.66682092975,1,0,0,0,0,0
431213,4312138,"RS","Sul","Mato Castelhano",2021,11,11,0,2542,9107904.74,0,43904.45,2747.86942958301,1788.45276553895,3582.96803304485,1,0,0,0,0,0
431215,4312153,"RS","Sul","Mato Leitão",2021,9,8,0,4573,9107904.74,0,32160.18,2058.97457030396,1113.89320795976,1991.66952547562,1,0,0,0,0,0
431217,4312179,"RS","Sul","Mato Queimado",2021,4,2,0,1629,9107904.74,0,28749.04,2495.33189686925,2176.2810742787,5591.10174340086,1,0,0,0,0,0
431220,4312203,"RS","Sul","Maximiliano de Almeida",2021,11,11,12,4314,9107904.74,0,26044.37,1282.27622624015,1284.85757070005,2111.24356513676,1,0,0,0,0,0
431225,4312252,"RS","Sul","Minas do Leão",2021,14,8,0,8103,9107904.74,0,24597.47,790.358565963223,985.877494755029,1124.01638158707,1,0,0,0,0,0
431230,4312302,"RS","Sul","Miraguaí",2021,19,11,0,4911,9107904.74,0,29175.24,1653.80679495011,1310.18652209326,1854.59269802484,1,0,0,0,0,0
431235,4312351,"RS","Sul","Montauri",2021,3,3,0,1441,9107904.74,0,41797.43,3795.34341429563,2429.97250520472,6320.54458015267,1,0,0,0,0,0
431237,4312377,"RS","Sul","Monte Alegre dos Campos",2021,5,5,0,3232,9107904.74,0,25720.61,2197.05328279703,1406.55211943069,2818.03983292079,1,0,0,0,0,0
431238,4312385,"RS","Sul","Monte Belo do Sul",2021,5,4,0,2530,9107904.74,1,29383.9,2214.42078656126,1718.94734387352,3599.96234782609,1,0,0,0,0,0
431242,4312427,"RS","Sul","Mormaço",2021,3,3,0,3113,9107904.74,0,26905.04,1729.01898490202,1235.3877931256,2925.76445229682,1,0,0,0,0,0
431244,4312443,"RS","Sul","Morrinhos do Sul",2021,5,3,0,2919,9107904.74,0,20517.35,1368.3834189791,1584.22843096951,3120.21402535115,1,0,0,0,0,0
431245,4312450,"RS","Sul","Morro Redondo",2021,17,12,1,6589,9107904.74,0,15720.46,938.197139171346,925.17603429959,1382.28938230384,1,0,0,0,0,0
431247,4312476,"RS","Sul","Morro Reuter",2021,14,12,0,6513,9107904.74,0,32448.01,1029.33077844311,1027.70634884078,1398.41927529556,1,0,0,0,0,0
431250,4312500,"RS","Sul","Mostardas",2021,23,20,3,12847,12143872.91,0,33271.31,1581.7334731844,995.346595314081,945.269160893594,1,1,0,0,0,0
431260,4312609,"RS","Sul","Muçum",2021,5,4,2,4961,9107904.74,0,57374.31,1356.98385809313,1299.39364442653,1835.90097560976,1,0,0,0,0,0
431261,4312617,"RS","Sul","Muitos Capões",2021,3,3,0,3173,9107904.74,0,228470.49,6429.14482193508,2040.57953671604,2870.43956508037,1,0,0,0,0,0
431262,4312625,"RS","Sul","Muliterno",2021,1,1,0,1897,9107904.74,0,28976.81,2341.67023194518,2652.7090985767,4801.21493937797,1,0,0,0,0,0
431265,4312658,"RS","Sul","Não-Me-Toque",2021,52,51,33,17758,18215809.12,0,77209.15,1901.65064083793,1087.98413785336,1025.78044374366,0,0,1,1,0,0
431267,4312674,"RS","Sul","Nicolau Vergueiro",2021,3,3,0,1674,9107904.74,0,47950.62,3268.40390083632,2457.29397849462,5440.80330943847,1,0,0,0,0,0
431270,4312708,"RS","Sul","Nonoai",2021,42,42,27,11633,12143872.91,0,35010.99,1410.23995701883,828.586734290381,1043.91583512422,1,1,0,0,0,0
431275,4312757,"RS","Sul","Nova Alvorada",2021,6,6,0,3663,9107904.74,0,53537.24,2871.0831968332,1596.86532896533,2486.46048048048,1,0,0,0,0,0
431280,4312807,"RS","Sul","Nova Araçá",2021,7,6,0,4826,9107904.74,0,54639.45,2320.64404268545,1344.82622876088,1887.25750932449,1,0,0,0,0,0
431290,4312906,"RS","Sul","Nova Bassano",2021,8,7,3,10005,9107904.74,0,62209.22,1363.3868135932,899.441668165917,910.335306346827,1,0,0,0,0,0
431295,4312955,"RS","Sul","Nova Boa Vista",2021,1,1,0,1753,9107904.74,0,64948.62,3680.9819167142,2398.27270964062,5195.61023388477,1,0,0,0,0,0
431300,4313003,"RS","Sul","Nova Bréscia",2021,13,13,7,3337,9107904.74,0,34319.66,3405.98353910698,1850.03934372191,2729.36911597243,1,0,0,0,0,0
431301,4313011,"RS","Sul","Nova Candelária",2021,5,5,0,2688,9107904.74,0,69866.48,3953.04182291667,1764.55556547619,3388.35741815476,1,0,0,0,0,0
431303,4313037,"RS","Sul","Nova Esperança do Sul",2021,9,9,0,5410,9107904.74,0,22773.34,1026.25076709797,844.294911275416,1683.53137523105,1,0,0,0,0,0
431306,4313060,"RS","Sul","Nova Hartz",2021,61,58,0,21875,18215809.12,1,32102.03,621.325362742857,628.166849828571,832.722702628571,0,0,1,1,0,0
431308,4313086,"RS","Sul","Nova Pádua",2021,6,6,0,2558,9107904.74,1,30826.79,2443.0818842846,1583.01978889758,3560.55697419859,1,0,0,0,0,0
431310,4313102,"RS","Sul","Nova Palma",2021,12,11,0,6515,9107904.74,0,43599.51,1503.71250498849,1021.56536454336,1397.98998311589,1,0,0,0,0,0
431320,4313201,"RS","Sul","Nova Petrópolis",2021,74,71,45,21536,18215809.12,0,38372.44,987.711293647846,1084.52484166048,845.830661218425,0,0,1,1,0,0
431330,4313300,"RS","Sul","Nova Prata",2021,41,40,50,27648,21251777.31,0,47856.02,1095.34712673611,1047.56549153646,768.655139973958,0,0,0,1,1,0
431333,4313334,"RS","Sul","Nova Ramada",2021,3,3,0,2218,9107904.74,0,67719.31,3764.21583859333,2070.89071686204,4106.35921550947,1,0,0,0,0,0
431335,4313359,"RS","Sul","Nova Roma do Sul",2021,5,4,0,3717,9107904.74,0,54073.53,3264.58386871133,1407.56228140974,2450.33756793113,1,0,0,0,0,0
431337,4313375,"RS","Sul","Nova Santa Rita",2021,86,74,1,29905,21251777.31,1,64097.59,1457.60992008025,929.682467480354,710.642946330045,0,0,0,1,1,0
431339,4313391,"RS","Sul","Novo Cabrais",2021,7,5,0,4222,9107904.74,0,18885.52,1331.3144457603,1115.11236380862,2157.24887257224,1,0,0,0,0,0
431342,4313425,"RS","Sul","Novo Machado",2021,5,5,0,3256,9107904.74,0,45226.06,2365.05294840295,1605.66065110565,2797.26804054054,1,0,0,0,0,0
431344,4313441,"RS","Sul","Novo Tiradentes",2021,0,0,0,2200,9107904.74,0,21722.63,1763.58831363636,1733.18470909091,4139.9567,1,0,0,0,0,0
431346,4313466,"RS","Sul","Novo Xingu",2021,5,4,0,1712,9107904.74,0,33514.57,2450.01675233645,2298.90776285047,5320.03781542056,1,0,0,0,0,0
431349,4313490,"RS","Sul","Novo Barreiro",2021,19,17,0,4175,9107904.74,0,23735.67,1361.98939161677,1121.03863952096,2181.53406946108,1,0,0,0,0,0
431360,4313607,"RS","Sul","Paim Filho",2021,0,0,0,3778,9107904.74,0,33478.25,1347.40176548438,1286.24396770778,2410.7741503441,1,0,0,0,0,0
431365,4313656,"RS","Sul","Palmares do Sul",2021,27,24,4,11330,12143872.91,0,49913.22,1377.42458693733,1260.14059929391,1071.83344307149,1,1,0,0,0,0
431370,4313706,"RS","Sul","Palmeira das Missões",2021,73,71,70,33131,24287745.38,0,44592.22,1227.54828166974,900.405389514352,733.08217017295,0,0,0,0,1,1
431380,4313805,"RS","Sul","Palmitinho",2021,11,10,7,7056,9107904.74,0,33206.03,1698.58952239229,1006.0629180839,1290.80282596372,1,0,0,0,0,0
431390,4313904,"RS","Sul","Panambi",2021,96,96,42,44128,27323713.61,0,47690.92,1050.61947470993,1149.58053458122,619.192204722625,0,0,0,0,0,1
431395,4313953,"RS","Sul","Pantano Grande",2021,28,26,0,9083,9107904.74,0,39798.64,1821.00696686117,1117.74952658813,1002.74190685897,1,0,0,0,0,0
431400,4314001,"RS","Sul","Paraí",2021,18,18,32,7727,9107904.74,0,40631.17,1698.32365989388,1247.01822052543,1178.7116267633,1,0,0,0,0,0
431402,4314027,"RS","Sul","Paraíso do Sul",2021,15,15,3,7623,9107904.74,0,19673.82,957.118976780795,764.429666797849,1194.7926984127,1,0,0,0,0,0
431403,4314035,"RS","Sul","Pareci Novo",2021,5,4,0,3862,9107904.74,0,28540.68,2035.13405748317,1313.94998964267,2358.33887622993,1,0,0,0,0,0
431406,4314068,"RS","Sul","Passa Sete",2021,4,4,0,5747,9107904.74,0,17179.02,1022.66248129459,839.07385592483,1584.81029058639,1,0,0,0,0,0
431407,4314076,"RS","Sul","Passo do Sobrado",2021,11,11,0,6574,9107904.74,0,25486.29,1076.52602829328,998.814396105872,1385.44337389717,1,0,0,0,0,0
431413,4314134,"RS","Sul","Paulo Bento",2021,1,1,0,2299,9107904.74,0,48829.17,2422.09403218791,1848.2261461505,3961.68105263158,1,0,0,0,0,0
431415,4314159,"RS","Sul","Paverama",2021,12,12,0,8515,9107904.74,0,23732.57,839.802533176747,730.603211978861,1069.63062125661,1,0,0,0,0,0
431417,4314175,"RS","Sul","Pedras Altas",2021,3,3,0,1954,9107904.74,0,73937.2,5077.61240532242,2458.48619242579,4661.15902763562,1,0,0,0,0,0
431420,4314209,"RS","Sul","Pedro Osório",2021,24,18,13,7706,9107904.74,0,18913.34,1049.56836620815,893.087830262133,1181.92379185051,1,0,0,0,0,0
431430,4314308,"RS","Sul","Pejuçara",2021,6,5,5,3857,9107904.74,0,63431.9,3231.11845216489,1613.82230230749,2361.39609541094,1,0,0,0,0,0
431442,4314423,"RS","Sul","Picada Café",2021,5,5,0,5738,9107904.74,0,52070.39,1444.94586441269,1292.14364064134,1587.29605088881,1,0,0,0,0,0
431445,4314456,"RS","Sul","Pinhal",2021,5,5,1,2580,9107904.74,0,39687.46,3937.44631007752,2125.14582170543,3530.19563565891,1,0,0,0,0,0
431446,4314464,"RS","Sul","Pinhal da Serra",2021,6,5,0,1918,9107904.74,0,111781.67,8794.78064129301,3527.50333159541,4748.64689259645,1,0,0,0,0,0
431447,4314472,"RS","Sul","Pinhal Grande",2021,4,4,0,4329,9107904.74,0,181298.37,3657.10484176484,1512.22366597367,2103.9280988681,1,0,0,0,0,0
431449,4314498,"RS","Sul","Pinheirinho do Vale",2021,5,5,0,4899,9107904.74,0,23413.8,1551.49078383344,1331.38027352521,1859.13548479281,1,0,0,0,0,0
431450,4314506,"RS","Sul","Pinheiro Machado",2021,31,24,1,12195,12143872.91,0,24955.31,1472.84306683067,798.950101681017,995.807536695367,1,1,0,0,0,0
431454,4314548,"RS","Sul","Pinto Bandeira",2021,2,2,0,3036,9107904.74,1,21152.85,1786.90334321476,1204.85188735178,2999.96862318841,1,0,0,0,0,0
431455,4314555,"RS","Sul","Pirapó",2021,14,14,0,2254,9107904.74,0,31926.69,1913.67051020408,2056.59570097604,4040.77406388642,1,0,0,0,0,0
431460,4314605,"RS","Sul","Piratini",2021,40,31,6,20704,18215809.12,0,24094.88,1270.48367223725,624.696239374034,879.820765069552,0,0,1,1,0,0
431470,4314704,"RS","Sul","Planalto",2021,19,19,1,10019,12143872.91,0,20766.71,871.078604651163,1000.7127707356,1212.08433077153,1,0,0,0,0,0
431475,4314753,"RS","Sul","Poço das Antas",2021,1,1,0,2101,9107904.74,0,50506.4,3772.95247977154,1963.4859447882,4335.03319371728,1,0,0,0,0,0
431477,4314779,"RS","Sul","Pontão",2021,9,9,0,3901,9107904.74,0,69963.88,3152.17342476288,1450.3263701615,2334.76153294027,1,0,0,0,0,0
431478,4314787,"RS","Sul","Ponte Preta",2021,1,1,0,1524,9107904.74,0,40412.06,3082.46176509186,2253.06637139108,5976.31544619423,1,0,0,0,0,0
431480,4314803,"RS","Sul","Portão",2021,104,101,34,37561,27323713.61,1,34863.79,684.829612896355,611.085184899231,727.449045818801,0,0,0,0,0,1
431500,4315008,"RS","Sul","Porto Lucena",2021,8,7,0,4594,9107904.74,0,24795.13,1257.32974096648,1181.37998258598,1982.56524597301,1,0,0,0,0,0
431505,4315057,"RS","Sul","Porto Mauá",2021,6,5,0,2352,9107904.74,0,29124.31,1551.49071853741,1350.21774234694,3872.40847789116,1,0,0,0,0,0
431507,4315073,"RS","Sul","Porto Vera Cruz",2021,4,4,0,1308,9107904.74,0,27349.06,2112.76207186544,2132.13944189602,6963.2299235474,1,0,0,0,0,0
431510,4315107,"RS","Sul","Porto Xavier",2021,47,46,12,10194,12143872.91,0,18388.2,980.481695114773,874.911493035119,1191.27652638807,1,1,0,0,0,0
431513,4315131,"RS","Sul","Pouso Novo",2021,3,1,0,1612,9107904.74,0,31559.67,2315.70390198511,2114.95137096774,5650.0649751861,1,0,0,0,0,0
431514,4315149,"RS","Sul","Presidente Lucena",2021,4,3,0,2937,9107904.74,0,55013.46,2400.91333333333,1303.60972080354,3101.09116104869,1,0,0,0,0,0
431515,4315156,"RS","Sul","Progresso",2021,13,11,18,6239,9107904.74,0,21132.1,1171.02729123257,1146.96371053053,1459.83406635679,1,0,0,0,0,0
431517,4315172,"RS","Sul","Protásio Alves",2021,3,2,0,1938,9107904.74,0,35208.75,3152.23146026832,1903.8192879257,4699.64124871001,1,0,0,0,0,0
431520,4315206,"RS","Sul","Putinga",2021,19,19,0,3889,9107904.74,0,27263.21,1712.46430959115,1159.86717408074,2341.96573412188,1,0,0,0,0,0
431530,4315305,"RS","Sul","Quaraí",2021,54,53,4,22607,18215809.12,0,22091.93,1037.82081302252,1196.70928517716,805.759681514575,0,0,1,1,0,0
431531,4315313,"RS","Sul","Quatro Irmãos",2021,1,1,0,1856,9107904.74,0,55687.37,3358.13674030172,2231.58404633621,4907.27626077586,1,0,0,0,0,0
431532,4315321,"RS","Sul","Quevedos",2021,0,0,0,2790,9107904.74,0,60310.03,2702.75602508961,1829.28779928315,3264.48198566308,1,0,0,0,0,0
431535,4315354,"RS","Sul","Quinze de Novembro",2021,11,11,1,3803,9107904.74,0,40929.77,2466.80719169077,1584.33020247173,2394.92630554825,1,0,0,0,0,0
431540,4315404,"RS","Sul","Redentora",2021,32,21,0,11669,12143872.91,0,13723.28,796.246566115348,622.803233353329,1040.69525323507,1,1,0,0,0,0
431545,4315453,"RS","Sul","Relvado",2021,3,2,0,2079,9107904.74,0,29336.53,2425.9185954786,1960.67923039923,4380.90656084656,1,0,0,0,0,0
431550,4315503,"RS","Sul","Restinga Sêca",2021,35,33,0,15744,15179840.95,0,29697.83,1166.04168064024,925.230916539634,964.166727007114,0,1,1,0,0,0
431555,4315552,"RS","Sul","Rio dos Índios",2021,10,10,0,2660,9107904.74,0,38262.66,2065.48576691729,1496.5902556391,3424.02433834586,1,0,0,0,0,0
